Unnamed: 0,index,user_name,date,text,label,topic,cls_result,vote
69461,"""도리도리""",kkandol_e,2019-04-07 09:31:36,어느날 술자리에서 맥주잔 쥔 박 손에 시선가는 윤 취했는갑다 도리도리 하는데 다음날도 그 다음날도 박 만날때마다 박이 뭐라 하든 손만 눈으로 쫓는 본인 발견하고 두 귀 발그레 눈빛도 어딘가 몽롱해짐 윤은 이유도 모르겠고 그냥 박 손만 보면 웃음나고 행복함,0,1,0,0
102824,"""아이스""",__mychoice,2019-05-25 13:36:54,강의하고 개피곤한데 아이스 커피 마시고 정신차려서 논문 몇 줄 쓰고 내일 피곤해 뒈져버릴까 그냥 지금부터 잘까 고민중,0,-1,0,0
56296,"""크리스탈""",blackonpink0116,2019-04-13 14:39:51,"#여돌취향
트와: 나연
레벨: 조이
블핑: OT4
옴걸: 지호
럽리: 수정
이달소: 츄 희진 
F(x): 크리스탈 
아이들: 슈화
여친: 신비
우소: 보나
플틴: 시연
다이아: 은채
윜밐: 도연 
소시: 태연
앚원: 민주",0,58,0,0
16541,"""도리도리""",__Akari__0,2018-08-27 10:18:30,(미치겠네!) 요; 요정도 아니에요.... (빨개져선 도리도리;) 그냥 아카리로 충분해요. 알겠죠~?,0,12,0,0
102830,"""아이스""",rose_for_talk,2019-05-25 13:25:55,"오늘 먹은거
초코라떼 캔
사과주스
새우튀김우동
아메리카노 아이스
레몬치즈케이크 반 조각
박하차

....이러고 두 시간 넘게 걸어다녔단 말이지...",0,-1,0,0
81743,"""아이스""",YDL_SSUL,2019-04-07 10:13:43,"#자캐가_카페에서_주로_주문하는_것은

다우 : 날씨에 맞춰서 아이스 or 핫 아메리카노 레귤러 사이즈 기준으로 3샷해서 먹을거라 생각합니다 :3!! 하루에 몇 잔을 먹을지는 그 날 근무 상황에 맞추어서 다를테지만... 거의 아메리카노 먹을거 같고!",0,1,0,0
1775,"""물뽕""",drumlive,2018-08-20 10:38:19,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
{""※-{ pic.twitter.com/T8gVtxl0uA",1,0,1,1
841,"""물뽕""",KimDuHeon,2018-07-02 10:29:23,"비아그라 홈피   http://iii.im/wjHv 
씨알리스＊
비아그라구입방법☆
당뇨병
물뽕구입방법
필름형비아그라종류
@!#$@#
☆☆☆☆☆

해외쇼핑 pic.twitter.com/8MvZ8BEOq6",1,11,1,1
102156,"""아이스""",wagna42,2019-05-26 11:04:00,"ㅋㅋㅋ 아직도 안녕하세요 치면 트친소에 흔적남겨주셔서 찾아왔어요 <<뜸
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메인멘트https://twitter.com/ruaesiace_1/status/1132602636383862785 …",0,-1,0,0
49841,"""아이스""",KKong_kkuo,2018-07-28 14:46:46,"갑자기 엄청 뜬금없는거 생각났다 오구리슌이 한 마치코! 아이스가! 너무,,너무 웃다가 토할뻥햇음",0,23,0,0
480,"""#아이스""",ozicjesus,2019-04-02 01:11:33,"1.2.3.
4.5.6.
7.8.9.
.
그리고 아메리카노
.
같지만 다른 오늘
감사하며~
.
#그림 #부엉이 #커피 #9 #4월 #봄 #오늘 #새 #사진 #일상 #그림스타그램 #photo #커피한잔 #americano #아이스 #daily #selfie #셀피그램 #selca #노란색 #오늘은 #다른 #오늘이다 #감사 https://www.instagram.com/p/Bvu_edqHjCs/?utm_source=ig_twitter_share&igshid=zagplm7u75q0 …",0,57,0,0
4060,"""물뽕""",supi1100440,2018-07-28 09:39:15,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

＠＠▼-§＠ pic.twitter.com/puVA22sWZt",1,3,1,1
17654,"""도리도리""",shrimp_c12,2018-07-21 16:24:14,"- 막 하잖아아
- 모르겠어 둉햬. 한번 해봐

정말 모르겠다는 표정에 햬가 킁 하고 코를 한 번 먹더니 도리도리 고개를 저었어. 지금은 울어서 안된다고 눈을 세게  비비자 쟤가 손등으로 콕콕 눈물을 닦아주고 가볍게 햬의 얇은 아랫입술을 앙 물고 웃었어.",0,-1,0,0
30502,"""아이스""",Estinien_XIV,2018-08-19 03:38:07,내 갑옷 이름이 아이스하트인거에 대해 반박할 사람 있냐. (창을 꺼내들며),0,59,0,0
87321,"""아이스""",winterlovers616,2019-04-17 09:16:24,"2019.04.17 아이더 2019 S/S 아이스 폴로티! TVCF 공개 유투브

#박보검 #아이더 #유튜브 #조회수 #616회 #보검시 #WOWpic.twitter.com/HQ64ZBkVmc",0,47,0,0
944,"""물뽕""",standby_dhk,2018-07-14 04:34:54,"@RyuKR5 ○비아그라구입방법§ 패키지특가   http://king.via020.com 
오메가3□
초강력물뽕파는곳♬
휴지케이스
30대여성시계
세이코키네틱
!@$!@%^


맨스백",1,11,1,1
64246,"""도리도리""",Kuro_Akastuki,2019-04-16 14:37:40,"(콜록...)(고개를 도리도리 저으며 당신에게서 한 걸음 뒤로 물러난다) 테츠까지 고생시키고 싶진 않으니까 말이지. 조금만 참아다오, 금방 나을테니까.",0,-1,0,0
1812,"""물뽕""",wjdgus9929,2018-08-19 18:08:52,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
＆●[△#) pic.twitter.com/D7TgcBP6ZY",1,2,1,1
104856,"""아이스""",boob6768888,2019-05-30 02:07:19,"조용하고 안전한 거래 원하시는분들
매너있고 확실하신분들 문의주세요 :) 
아이스
작대기
얼음
빙두
시원한술
차가운술
아이스작대기
얼음작대기
아이스직거래
작대기샘플
빙두선드랍
술팔아요
술팝니다
아이스후기
최음제
야바
캔디
엑스터시
도리도리
짝대",1,1,1,0
14831,"""도리도리""",gf_Aden_H,2018-07-03 17:12:31,오.... 부모님은 그닥 관심없으셔. 잔소리를 한 사람은 내 친누나들이야.. (도리도리),0,-1,0,0
2222,"""물뽕""",ttoggebi,2018-08-14 11:00:57,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
)＠&{&● pic.twitter.com/VHJFukiUFT",1,0,1,1
8283,"""크리스탈""",harae7150,2018-08-09 15:51:27,얼음 바로 밑 마룻바닥?에서 오른쪽으로(크리스탈?) 가시고 내려가신 담에 ↑←↓하시면 돼요!,0,-1,0,0
3873,"""물뽕""",48b0b941fbe040d,2018-07-29 17:33:32,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

--);'＆ pic.twitter.com/6vYpP8hNTx",1,3,1,1
1152,"""물뽕""",SecretYMK,2018-07-10 01:27:39,"비아그라판매
비아그라구입
카톡:Aldk777
비아그라파는곳
비아그라가격
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Aldk777
레비트라구입
강력드레곤구입방법
정품드레곤구입방법 pic.twitter.com/AJGlLijQFM",1,40,1,1
1998,"""물뽕""",whiteball0902,2018-08-02 12:11:55,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
□=|(~◎ pic.twitter.com/UWVXZWq02s",1,2,1,1
65221,"""도리도리""",Lop_ear_LinA,2019-04-11 01:36:16,(도리도리) 저는 아는사람이 많이 없는걸요 (/v\),0,12,0,0
2840,"""물뽕""",thisluvv,2018-08-07 03:48:09,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
●▼-●←( pic.twitter.com/3hNvIqwIDL",1,0,1,1
3110,"""물뽕""",realsoulace1,2018-07-22 19:35:19,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

▼`|:% pic.twitter.com/7LAIE5BY5u",1,3,1,1
1135,"""물뽕""",eungrong,2018-07-10 14:15:36,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Aldk777
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Aldk777
레비트라구입
강력드레곤구입방법
정품드레곤구입방법

@tcd#1pic.twitter.com/Ig3wDbuSWs",1,36,1,1
85132,"""아이스""",HN_baby4,2019-04-26 16:38:20,아앗 안되 그러면 다음에 만나면 아이스아메한잔만 주세여 저 그거면 되요 ㅠㅠ,0,-1,0,0
63588,"""크리스탈""",SySliver,2019-05-29 04:56:14,"선캐쳐

재질 : 인조 크리스탈

길이 : 23cm 
크리스탈 구 부분:4.5cm

가격 : 7천원 pic.twitter.com/H9wMyRLFwp",0,22,0,0
98888,"""아이스""",loststar1220,2019-05-24 15:30:49,오늘 정말 더워요~~저도 아이스 라떼를 마셔고싶어요~~,0,-1,0,0
20043,"""도리도리""",u_nang_,2018-07-25 07:26:38,도리도리)) 엄마랑 돈걸고 내기햇슴... 살빼기 성공하면 엄마가 5만원을....,0,35,0,0
34501,"""아이스""",etoile_amere,2018-08-29 11:17:34,글고 유성대 와플 드실때 순식간에 녹아내리는 아이스크림 조심하세요 주변에 묻으실 수 있습니다.. 시노붕색 셔벗같은 아이스가 젤 맛있었음,0,38,0,0
15029,"""도리도리""",close_okita,2018-07-02 14:07:32,(도리도리..),0,8,0,0
103943,"""아이스""",millioncharm_,2019-05-31 08:32:01,2. 씹기 좋은 얼음을 가득 올려준 아이스아메리카노를 커피와 얼음을 함께 한모금 마실때. 내가 좋아하는 두개의 조합이라... 그런 얼음 주는 카페가 은근히 별로 없어서 서운할 따름.,0,-1,0,0
103895,"""아이스""",Essen_commander,2019-05-31 09:12:55,"""자. 여기.""

요령좋게 아이스 바 하나의 포장을 까서 건네준다.

""밝을 때. 보는 눈 많을 때는 사이좋게.
단 둘이서는 더 사이좋게 지내자.""",0,10,0,0
45780,"""아이스""",nagi_D_BTM,2018-07-20 08:22:36,그냥 지역특산 아이스크림이나 소금맛아이스가 짱맛있어요,0,-1,0,0
33045,"""아이스""",79CF01W2Ko1xx3h,2018-07-11 23:49:19,"전남도․산림조합, 소비 확대 위해 ‘탈삽감․아이스 홍시’ 시제품 개발 http://www.onaratimes.kr/m/mview.html?c=A&n=1&idx=62584&pn=4&dc=B1101&k=f …",0,-1,0,0
2370,"""물뽕""",bninekr,2018-08-06 12:27:22,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
＃#◇--- pic.twitter.com/Y5uS9S7tpl",1,0,1,1
95245,"""아이스""",sg1E6ec9EhQXg2P,2019-05-16 15:33:09,"이 장사 1년째 입니다
이바닥에 있지만 제가 어쩌다 이걸 파는지 모르겠네요
사람 만나는거 안좋아하고
남에게 피해주기도 받기도 싫어합니다
돈받으면 물건 무조건 드립니다
사기꾼 경멸합니다
반짝 40  한짝 70
텔레 ice79
이 아이디 1년째 입니다
#작대기 아이스
#얼음
#아이스샘플pic.twitter.com/FMDKEvbVF0",1,1,0,0
42131,"""아이스""",jirung0308,2018-07-18 11:12:16,"윤지성 아이스버킷챌린지
윤지성 영원+1
윤지성 음색
윤지성 노래
윤지성 리더
윤지성 피어싱
윤지성 귀걸이
윤지성 움짤
윤지성 저화질
윤지성 고화질
윤지성 애교
윤지성 펭귄
윤지성 토게피
윤지성 너구리
윤지성 명언
윤지성 예쁜말
#윤지성_사랑해
#윤지성_고마워
#윤지성_좋아해
20",0,72,0,0
99319,"""아이스""",_SUN_W__Antique,2019-05-24 06:30:22,"그랬어요? 그렇게 안 어려운 곳인데, 크로와상에 음 아이스 아메리카노?",0,16,0,0
2785,"""물뽕""",yuzaa70,2018-08-07 16:40:46,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
=←△§◇! pic.twitter.com/wSuTmqS2qg",1,0,1,1
81916,"""아이스""",Cho_mungE,2019-04-03 22:51:11,"#이_해시태그를_본_순간_복사해서_프로필_작성하기

닉네임: 쪼코뭉이
키: 162인데..체육쌤왜 161로재시죠ㅡㅡ
나이: 15
발사이즈: 245
별자리:  양자리
탐라 포지션: 트찐
최애: 파는 장르 증발
좋아하는음료: 아이스초코 휘핑
생일: 4/17
탐라별명: 쪼뭉이 초뭉 정쪼뭉",0,1,0,0
40944,"""아이스""",danielluvya,2018-08-11 13:58:08,"#이_해시를_본_5분안에_5명_태그해서_바톤터치  

좋아하는 곡: 보여
파트장르: 워너원
애인유무: ㅋ..
좋아하는 음료: 아이스아메리카노
이상형: 강다니엘 
발사이즈: 230

골뱅이 쳐서 나온 다섯분
@cat_danik @Memorize_dn @justgoddaniel @peachindecember @Pink_mungmui",0,-1,0,0
57424,"""크리스탈""",naked_lines,2019-04-20 14:23:41,"와인이나 위스키 같은 거 좋아할 것 같이 생겨서는 말없이 직접 담근 인삼주 따라주는 모습에.. 반질한 이마에서부터 빚어놓은 듯한 눈코입 따라 내려가며 넋놓고 바라보고 있으니, 얼마 못 가 크리스탈 술잔 위로 낮게 깔릴 목소리.

“..내 얼굴 닳겠는데.” pic.twitter.com/46eYfAuGCy",0,-1,0,0
100021,"""아이스""",sykimtw,2019-05-23 05:48:43,"은행에 신권이 없다고. 명절에만 들어온다고..
세군데나 들러서 깨끗한 것으로 교환함.
우리은행 청경. 짱. 
감사함으로 아이스아메리카노를 전달.^^;",0,-1,0,0
10471,"""크리스탈""",si9521288,2018-08-10 07:28:56,"4일차 시작
기적의 크리스탈이 부족하다,,,,
검색했는데 드랍률이 극악이랜다,,,
나는 초반에 어케  10개 이상 먹었지??? pic.twitter.com/CjhwNktj7I",0,-1,0,0
22833,"""도리도리""",Q_IDTT,2018-08-13 10:47:38,"(승부욕 붙어서 고개 도리도리) 음....글쎄.  그냥 여기서처럼 농담따먹기 하고 웃고 떠드는거 말곤 딱히, 즐거워서 하는건 없을지도. (여전히 종이를 뚫어져라 바라보고 있다)",0,6,0,0
19337,"""도리도리""",brokenmelody_H,2018-08-19 10:29:32,(도리도리)(괜찮다는 듯이 방긋 웃어보여),0,8,0,0
54055,"""물뽕""",bassenhkb,2019-05-30 14:25:55,프리코네를 모르냐;;;,0,45,0,0
46049,"""아이스""",fmylife0149,2018-07-19 22:26:34,아이스 코코아 먹고 속차려라...,0,-1,0,0
16452,"""도리도리""",chervinte_,2018-08-27 16:21:23,ㄱㅋㅋㅋㅋㅋㄱ도리도리하는데 사실 다 느껴져서 자기 상태 거부하는늑김~,0,-1,0,0
1669,"""물뽕""",minjohi2,2018-08-21 23:41:00,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
&○→★[▲ pic.twitter.com/Fn6CKkOkzB",1,0,1,1
55661,"""크리스탈""",prussian_lapis,2019-05-18 11:58:00,힘 내... 크리스탈 브레이브 이끌던 너는 넌 참 재수없었지만 그래도 파란색이고 시무룩해보이니까 온갖 동정심이 생기는구나... (애캐임),0,10,0,0
78477,"""도리도리""",qkr5438,2019-05-25 02:04:28,"정품아이스작대기판매 환각제떨구입방법
아이스판매처 도리도리정품판매

텔ㄹㅔ ACHU222

각종떨판매 대마초구입방법
마리화나구입 마약구매하는곳",1,18,1,1
76589,"""도리도리""",White_Hismann,2019-05-29 13:49:38,귀염..뽀짝....? 예쁜....?... (도리도리) 저는 작가님한테 멋있다는 소리를 듣는 편집자가 되고 싶어요!,0,-1,0,0
49981,"""아이스""",lcl920,2018-07-28 07:16:55,...? 스벅에서 돌체라테 아이스 사온지 10분 좀 지났는데 얼음 사라짐,0,59,0,0
90790,"""아이스""",bluemoon_terror,2019-05-05 14:35:51,아이스티노는 뭐야?,0,17,0,0
100880,"""아이스""",SP_iceking,2019-05-27 21:30:51,으허허헝 아침엔 더 외로워지는 것 같아. 좀 일어나봐!,0,-1,0,0
22179,"""도리도리""",Timid_Sheep,2018-08-01 00:13:28,"(도리도리)
선풍기 틀어놔도 더워요.....(츄우욱)",0,-1,0,0
286,"""#도리도리""",CHARA_kr_bot,2018-07-07 09:56:50,...앗...#도리도리...아무것도 아니야..!...,0,8,0,0
58872,"""크리스탈""",glaso_ff14,2019-05-13 15:31:13,ㅋㅋㅋㅋㅋ좋아요! 저 피로스 크리스탈 모자라서 돌발 계속 가야하니까 제 뒷자리를 남겨둘게요 uwu),0,-1,0,0
87392,"""아이스""",onlybogummy93,2019-04-17 06:20:19,"#박보검 #아이더 #parkbogum #EIDER #아이스폴로티 
[아이더] 19SS_아이스 폴로티 박보검 쿨티셔츠 (출처 : 아이더tv | 네이버TV) http://naver.me/FctJwVDT ",0,47,0,0
101303,"""아이스""",nazu_ice_,2019-05-27 09:51:27,"ㅋ
ㅋ
ㅋ
ㅋ 제가 요즘 키우는 아이인데 말을 참 잘들어요(쓰담",0,51,0,0
22789,"""도리도리""",08timeless,2018-08-13 13:53:27,"무화과도 하루가 달리 익어가는 팔월. 한 해의 후반전을 잘? 제대로! 꾸려가기 위해서라면...-나의 이 뻔뻔한 휴식을 쉼,이라 쓰고. 한량짓,이라 끔뻑거려본다. 무튼, 야무지게 여물어지고 있음이 마땅할 터인데. 자주 흐트러지고, 가끔 무너지려 한다.(도리도리)-아냐, 잘 해낼 거야. 하나 하나씩, 응 pic.twitter.com/XodkyYtyXV",0,1,0,0
38275,"""아이스""",Anna_lDTT,2018-08-08 00:28:59,(운동마치고 식단에 바닐라 아이스가 붙어있어서 먹으러갔다 단 것을  좋아하나보다.),0,-1,0,0
52936,"""물뽕""",money970709,2019-05-07 17:42:14,"2019년 5월 8일에도 물뽕 오케!

https://youtu.be/bvB06df0Dj0 
주모오오오오 뒷북이지만 한그릇 더어억!!!!",0,23,0,0
3647,"""물뽕""",cmLfihfSxqg7ppW,2018-07-31 09:27:13,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
{☆↓}|^ pic.twitter.com/w34xiO2fvc",1,2,1,1
